experiment,dataset,corruption_type,stress_level,objective,baseline,eval_trustworthiness_n,eval_trustworthiness_mean_diff,eval_trustworthiness_wilcoxon_stat,eval_trustworthiness_wilcoxon_p,eval_trustworthiness_cliffs_delta,eval_trustworthiness_positive_seed_count,eval_trustworthiness_negative_seed_count,eval_trustworthiness_tie_seed_count,eval_trustworthiness_direction_consistency,eval_neighborhood_recall_n,eval_neighborhood_recall_mean_diff,eval_neighborhood_recall_wilcoxon_stat,eval_neighborhood_recall_wilcoxon_p,eval_neighborhood_recall_cliffs_delta,eval_neighborhood_recall_positive_seed_count,eval_neighborhood_recall_negative_seed_count,eval_neighborhood_recall_tie_seed_count,eval_neighborhood_recall_direction_consistency,eval_silhouette_n,eval_silhouette_mean_diff,eval_silhouette_wilcoxon_stat,eval_silhouette_wilcoxon_p,eval_silhouette_cliffs_delta,eval_silhouette_positive_seed_count,eval_silhouette_negative_seed_count,eval_silhouette_tie_seed_count,eval_silhouette_direction_consistency,eval_knn_accuracy_n,eval_knn_accuracy_mean_diff,eval_knn_accuracy_wilcoxon_stat,eval_knn_accuracy_wilcoxon_p,eval_knn_accuracy_cliffs_delta,eval_knn_accuracy_positive_seed_count,eval_knn_accuracy_negative_seed_count,eval_knn_accuracy_tie_seed_count,eval_knn_accuracy_direction_consistency,eval_local_label_purity_n,eval_local_label_purity_mean_diff,eval_local_label_purity_wilcoxon_stat,eval_local_label_purity_wilcoxon_p,eval_local_label_purity_cliffs_delta,eval_local_label_purity_positive_seed_count,eval_local_label_purity_negative_seed_count,eval_local_label_purity_tie_seed_count,eval_local_label_purity_direction_consistency,eval_corrupted_edge_preservation_n,eval_corrupted_edge_preservation_mean_diff,eval_corrupted_edge_preservation_wilcoxon_stat,eval_corrupted_edge_preservation_wilcoxon_p,eval_corrupted_edge_preservation_cliffs_delta,eval_corrupted_edge_preservation_positive_seed_count,eval_corrupted_edge_preservation_negative_seed_count,eval_corrupted_edge_preservation_tie_seed_count,eval_corrupted_edge_preservation_direction_consistency,eval_corrupted_edge_q_mass_n,eval_corrupted_edge_q_mass_mean_diff,eval_corrupted_edge_q_mass_wilcoxon_stat,eval_corrupted_edge_q_mass_wilcoxon_p,eval_corrupted_edge_q_mass_cliffs_delta,eval_corrupted_edge_q_mass_positive_seed_count,eval_corrupted_edge_q_mass_negative_seed_count,eval_corrupted_edge_q_mass_tie_seed_count,eval_corrupted_edge_q_mass_direction_consistency
noisy_affinity,blobs,boundary,0.0,hellinger,kl,5,-4.0108401084038015e-05,0.0,0.0625,-1.0,0,5,0,1.0,5,-0.0007000000000000006,0.0,0.0625,-1.0,0,5,0,1.0,5,0.0006470084190368652,0.0,0.0625,1.0,5,0,0,1.0,5,0.0,0.0,1.0,0.0,0,0,5,1.0,5,0.0,0.0,1.0,0.0,0,0,5,1.0,5,0.0,0.0,1.0,0.0,0,0,5,1.0,5,0.0,0.0,1.0,0.0,0,0,5,1.0
noisy_affinity,blobs,boundary,0.0,jensen_shannon,kl,5,-7.58807588077115e-06,0.0,0.0625,-1.0,0,5,0,1.0,5,-0.0011999999999999567,0.0,0.0625,-1.0,0,5,0,1.0,5,0.0006906032562255859,0.0,0.0625,1.0,5,0,0,1.0,5,0.0,0.0,1.0,0.0,0,0,5,1.0,5,0.0,0.0,1.0,0.0,0,0,5,1.0,5,0.0,0.0,1.0,0.0,0,0,5,1.0,5,0.0,0.0,1.0,0.0,0,0,5,1.0
noisy_affinity,blobs,boundary,0.0,kl_capped,kl,5,0.0,0.0,1.0,0.0,0,0,5,1.0,5,0.0,0.0,1.0,0.0,0,0,5,1.0,5,0.0,0.0,1.0,0.0,0,0,5,1.0,5,0.0,0.0,1.0,0.0,0,0,5,1.0,5,0.0,0.0,1.0,0.0,0,0,5,1.0,5,0.0,0.0,1.0,0.0,0,0,5,1.0,5,0.0,0.0,1.0,0.0,0,0,5,1.0
noisy_affinity,blobs,boundary,0.0,kl_smoothed,kl,5,-3.794037940374473e-06,0.0,1.0,-0.2,0,1,4,0.8,5,0.0,0.0,1.0,0.0,0,0,5,1.0,5,2.7799606323242186e-05,0.0,0.0625,1.0,5,0,0,1.0,5,0.0,0.0,1.0,0.0,0,0,5,1.0,5,0.0,0.0,1.0,0.0,0,0,5,1.0,5,0.0,0.0,1.0,0.0,0,0,5,1.0,5,0.0,0.0,1.0,0.0,0,0,5,1.0
noisy_affinity,blobs,boundary,0.025,fisher_rao,kl,10,0.0015830582822524142,1.0,0.00390625,0.4,9,1,0,0.9,10,0.005800000000000044,0.0,0.001953125,0.42,10,0,0,1.0,10,0.027784192562103273,0.0,0.001953125,1.0,10,0,0,1.0,10,0.007222222222222218,0.0,0.125,0.28,4,0,6,0.6,10,0.010316666666666752,0.0,0.001953125,1.0,10,0,0,1.0,10,-0.32333333333333336,0.0,0.001953125,-1.0,0,10,0,1.0,10,-0.00013233149657025932,0.0,0.001953125,-0.5,0,10,0,1.0
noisy_affinity,blobs,boundary,0.025,fr_kl_hybrid,kl,5,0.001339837398374022,0.0,0.0625,1.0,5,0,0,1.0,5,0.0040000000000000036,0.0,0.125,0.96,4,0,1,0.8,5,0.017050981521606445,0.0,0.0625,1.0,5,0,0,1.0,5,0.0,0.0,1.0,0.0,0,0,5,1.0,5,0.008200000000000119,0.0,0.0625,1.0,5,0,0,1.0,5,-0.16,0.0,0.0625,-1.0,0,5,0,1.0,5,-8.952596690505742e-05,0.0,0.0625,-1.0,0,5,0,1.0
noisy_affinity,blobs,boundary,0.025,hellinger,kl,5,0.0021100271002709946,0.0,0.0625,1.0,5,0,0,1.0,5,0.007200000000000062,0.0,0.0625,1.0,5,0,0,1.0,5,0.027818739414215088,0.0,0.0625,1.0,5,0,0,1.0,5,0.009999999999999986,0.0,0.5,0.36,2,0,3,0.6,5,0.011900000000000088,0.0,0.0625,1.0,5,0,0,1.0,5,-0.36,0.0,0.0625,-1.0,0,5,0,1.0,5,-0.0001542668091133237,0.0,0.0625,-1.0,0,5,0,1.0
noisy_affinity,blobs,boundary,0.025,jensen_shannon,kl,5,0.002633604336043338,0.0,0.0625,1.0,5,0,0,1.0,5,0.008000000000000018,0.0,0.0625,1.0,5,0,0,1.0,5,0.03475311994552612,0.0,0.0625,1.0,5,0,0,1.0,5,0.009999999999999986,0.0,0.5,0.36,2,0,3,0.6,5,0.015400000000000035,0.0,0.0625,1.0,5,0,0,1.0,5,-0.51,0.0,0.0625,-1.0,0,5,0,1.0,5,-0.00021551530808210372,0.0,0.0625,-1.0,0,5,0,1.0
noisy_affinity,blobs,boundary,0.025,kl_capped,kl,5,0.0,0.0,1.0,0.0,0,0,5,1.0,5,0.0,0.0,1.0,0.0,0,0,5,1.0,5,0.0,0.0,1.0,0.0,0,0,5,1.0,5,0.0,0.0,1.0,0.0,0,0,5,1.0,5,0.0,0.0,1.0,0.0,0,0,5,1.0,5,0.0,0.0,1.0,0.0,0,0,5,1.0,5,0.0,0.0,1.0,0.0,0,0,5,1.0
noisy_affinity,blobs,boundary,0.025,kl_smoothed,kl,5,1.1382113821145623e-05,2.0,0.75,0.08,2,1,2,0.4,5,3.3306690738754695e-17,2.0,0.75,0.16,2,1,2,0.4,5,4.38690185546875e-06,0.0,0.0625,0.44,5,0,0,1.0,5,0.0,0.0,1.0,0.0,0,0,5,1.0,5,0.0,0.0,1.0,0.0,0,0,5,1.0,5,0.0,0.0,1.0,0.0,0,0,5,1.0,5,1.3792887330055236e-07,0.0,0.0625,0.68,5,0,0,1.0
noisy_affinity,blobs,boundary,0.05,fisher_rao,kl,10,0.0028039859783483556,0.0,0.001953125,0.5,10,0,0,1.0,10,0.006133333333333274,1.0,0.00390625,0.48,9,1,0,0.9,10,0.04943198561668396,0.0,0.001953125,1.0,10,0,0,1.0,10,0.0061111111111111,0.0,0.125,0.17,4,0,6,0.6,10,0.01773333333333338,0.0,0.001953125,1.0,10,0,0,1.0,10,-0.28250000000000003,0.0,0.001953125,-1.0,0,10,0,1.0,10,-0.000355884968303144,0.0,0.001953125,-0.5,0,10,0,1.0
noisy_affinity,blobs,boundary,0.05,fr_kl_hybrid,kl,5,0.0015951219512195137,0.0,0.0625,0.68,5,0,0,1.0,5,0.0018999999999999352,0.0,0.0625,0.68,5,0,0,1.0,5,0.031782066822052,0.0,0.0625,1.0,5,0,0,1.0,5,0.0033333333333333435,0.0,1.0,0.12,1,0,4,0.8,5,0.009699999999999997,0.0,0.0625,1.0,5,0,0,1.0,5,-0.135,0.0,0.0625,-1.0,0,5,0,1.0,5,-0.00026406096294522284,0.0,0.0625,-1.0,0,5,0,1.0
noisy_affinity,blobs,boundary,0.05,hellinger,kl,5,0.0030065040650406605,0.0,0.0625,1.0,5,0,0,1.0,5,0.010399999999999942,0.0,0.0625,1.0,5,0,0,1.0,5,0.04984415769577026,0.0,0.0625,1.0,5,0,0,1.0,5,0.009999999999999986,0.0,0.25,0.28,3,0,2,0.6,5,0.020900000000000075,0.0,0.0625,1.0,5,0,0,1.0,5,-0.3,0.0,0.0625,-1.0,0,5,0,1.0,5,-0.0004428583197295666,0.0,0.0625,-1.0,0,5,0,1.0
noisy_affinity,blobs,boundary,0.05,jensen_shannon,kl,5,0.004147425474254773,0.0,0.0625,1.0,5,0,0,1.0,5,0.017700000000000004,0.0,0.0625,1.0,5,0,0,1.0,5,0.06339386701583863,0.0,0.0625,1.0,5,0,0,1.0,5,0.019999999999999997,0.0,0.25,0.36,3,0,2,0.6,5,0.02729999999999999,0.0,0.0625,1.0,5,0,0,1.0,5,-0.41500000000000004,0.0,0.0625,-1.0,0,5,0,1.0,5,-0.000555030582472682,0.0,0.0625,-1.0,0,5,0,1.0
noisy_affinity,blobs,boundary,0.05,kl_capped,kl,5,0.0,0.0,1.0,0.0,0,0,5,1.0,5,0.0,0.0,1.0,0.0,0,0,5,1.0,5,0.0,0.0,1.0,0.0,0,0,5,1.0,5,0.0,0.0,1.0,0.0,0,0,5,1.0,5,0.0,0.0,1.0,0.0,0,0,5,1.0,5,0.0,0.0,1.0,0.0,0,0,5,1.0,5,0.0,0.0,1.0,0.0,0,0,5,1.0
noisy_affinity,blobs,boundary,0.05,kl_smoothed,kl,5,7.58807588077115e-06,0.0,1.0,0.2,1,0,4,0.8,5,-0.00020000000000002237,1.0,0.5,-0.16,1,2,2,0.4,5,-2.2542476654052734e-05,0.0,0.0625,-0.44,0,5,0,1.0,5,0.0,0.0,1.0,0.0,0,0,5,1.0,5,0.0,0.0,1.0,0.0,0,0,5,1.0,5,0.0,0.0,1.0,0.0,0,0,5,1.0,5,4.256144165992737e-07,0.0,0.0625,0.44,5,0,0,1.0
noisy_affinity,blobs,boundary,0.1,fisher_rao,kl,10,0.003828161420454301,0.0,0.001953125,0.5,10,0,0,1.0,10,0.014366666666666672,0.0,0.001953125,0.5,10,0,0,1.0,10,0.08849561214447021,0.0,0.001953125,1.0,10,0,0,1.0,10,0.021111111111111115,0.0,0.00390625,0.54,9,0,1,0.9,10,0.020266666666666665,0.0,0.001953125,0.88,10,0,0,1.0,10,-0.21208333333333335,0.0,0.001953125,-0.54,0,10,0,1.0,10,-0.001363548869267106,0.0,0.001953125,-0.5,0,10,0,1.0
noisy_affinity,blobs,boundary,0.1,fr_kl_hybrid,kl,5,0.0018108401084010906,0.0,0.0625,1.0,5,0,0,1.0,5,0.01060000000000002,0.0,0.0625,0.68,5,0,0,1.0,5,0.056256425380706784,0.0,0.0625,1.0,5,0,0,1.0,5,0.019999999999999973,0.0,0.125,0.48,4,0,1,0.8,5,0.014799999999999947,0.0,0.0625,1.0,5,0,0,1.0,5,-0.13249999999999998,0.0,0.0625,-1.0,0,5,0,1.0,5,-0.0010917868465185165,0.0,0.0625,-1.0,0,5,0,1.0
noisy_affinity,blobs,boundary,0.1,hellinger,kl,5,0.004114905149051507,0.0,0.0625,1.0,5,0,0,1.0,5,0.017700000000000028,0.0,0.0625,1.0,5,0,0,1.0,5,0.0874991774559021,0.0,0.0625,1.0,5,0,0,1.0,5,0.02666666666666666,0.0,0.0625,0.6,5,0,0,1.0,5,0.02490000000000008,0.0,0.0625,1.0,5,0,0,1.0,5,-0.2325,0.0,0.0625,-1.0,0,5,0,1.0,5,-0.0016420312225818635,0.0,0.0625,-1.0,0,5,0,1.0
noisy_affinity,blobs,boundary,0.1,jensen_shannon,kl,5,0.0046899728997290115,0.0,0.0625,1.0,5,0,0,1.0,5,0.021199999999999986,0.0,0.0625,1.0,5,0,0,1.0,5,0.10783164501190186,0.0,0.0625,1.0,5,0,0,1.0,5,0.030000000000000006,0.0,0.0625,0.64,5,0,0,1.0,5,0.031400000000000074,0.0,0.0625,1.0,5,0,0,1.0,5,-0.30500000000000005,0.0,0.0625,-1.0,0,5,0,1.0,5,-0.0019657649099826813,0.0,0.0625,-1.0,0,5,0,1.0
noisy_affinity,blobs,boundary,0.1,kl_capped,kl,5,0.0,0.0,1.0,0.0,0,0,5,1.0,5,0.0,0.0,1.0,0.0,0,0,5,1.0,5,0.0,0.0,1.0,0.0,0,0,5,1.0,5,0.0,0.0,1.0,0.0,0,0,5,1.0,5,0.0,0.0,1.0,0.0,0,0,5,1.0,5,0.0,0.0,1.0,0.0,0,0,5,1.0,5,0.0,0.0,1.0,0.0,0,0,5,1.0
noisy_affinity,blobs,boundary,0.1,kl_smoothed,kl,5,4.878048780487809e-06,3.0,1.0,0.04,2,1,2,0.4,5,0.0,1.5,1.0,0.0,1,1,3,0.6,5,-7.36236572265625e-05,0.0,0.0625,-0.36,0,5,0,1.0,5,0.0,0.0,1.0,0.0,0,0,5,1.0,5,-0.00019999999999997797,0.0,0.5,-0.32,0,2,3,0.6,5,0.004999999999999982,0.0,0.5,0.24,2,0,3,0.6,5,2.191402018070221e-06,0.0,0.0625,0.44,5,0,0,1.0
noisy_affinity,blobs,boundary,0.15,fisher_rao,kl,10,0.004499607069884415,0.0,0.001953125,0.5,10,0,0,1.0,10,0.021650000000000023,0.0,0.001953125,0.5,10,0,0,1.0,10,0.1167152464389801,0.0,0.001953125,1.0,10,0,0,1.0,10,0.039999999999999994,0.0,0.001953125,0.79,10,0,0,1.0,10,0.024966666666666738,0.0,0.001953125,0.5,10,0,0,1.0,10,-0.11416666666666664,2.0,0.005859375,-0.4,1,9,0,0.9,10,-0.003186817467212677,0.0,0.001953125,-0.5,0,10,0,1.0
noisy_affinity,blobs,boundary,0.15,fr_kl_hybrid,kl,5,0.004022764227642273,0.0,0.0625,1.0,5,0,0,1.0,5,0.01370000000000009,0.0,0.0625,1.0,5,0,0,1.0,5,0.07953343391418458,0.0,0.0625,1.0,5,0,0,1.0,5,0.020000000000000018,0.0,0.0625,0.44,5,0,0,1.0,5,0.018799999999999973,0.0,0.0625,1.0,5,0,0,1.0,5,-0.014999999999999968,6.0,0.75,-0.2,2,3,0,0.6,5,-0.0025927795097231863,0.0,0.0625,-1.0,0,5,0,1.0
noisy_affinity,blobs,boundary,0.15,hellinger,kl,5,0.005366937669376681,0.0,0.0625,1.0,5,0,0,1.0,5,0.021700000000000032,0.0,0.0625,1.0,5,0,0,1.0,5,0.11824945211410523,0.0,0.0625,1.0,5,0,0,1.0,5,0.046666666666666655,0.0,0.0625,0.92,5,0,0,1.0,5,0.029000000000000005,0.0,0.0625,1.0,5,0,0,1.0,5,-0.08166666666666662,2.0,0.1875,-0.6,1,4,0,0.8,5,-0.0037288326770067216,0.0,0.0625,-1.0,0,5,0,1.0
noisy_affinity,blobs,boundary,0.15,jensen_shannon,kl,5,0.007631978319783195,0.0,0.0625,1.0,5,0,0,1.0,5,0.029800000000000014,0.0,0.0625,1.0,5,0,0,1.0,5,0.146311354637146,0.0,0.0625,1.0,5,0,0,1.0,5,0.05,0.0,0.0625,1.0,5,0,0,1.0,5,0.04089999999999996,0.0,0.0625,1.0,5,0,0,1.0,5,-0.18000000000000002,0.0,0.0625,-1.0,0,5,0,1.0,5,-0.004343385994434357,0.0,0.0625,-1.0,0,5,0,1.0
noisy_affinity,blobs,boundary,0.15,kl_capped,kl,5,0.0,0.0,1.0,0.0,0,0,5,1.0,5,0.0,0.0,1.0,0.0,0,0,5,1.0,5,0.0,0.0,1.0,0.0,0,0,5,1.0,5,0.0,0.0,1.0,0.0,0,0,5,1.0,5,0.0,0.0,1.0,0.0,0,0,5,1.0,5,0.0,0.0,1.0,0.0,0,0,5,1.0,5,0.0,0.0,1.0,0.0,0,0,5,1.0
noisy_affinity,blobs,boundary,0.15,kl_smoothed,kl,5,3.6314363143641336e-05,0.0,0.125,0.16,4,0,1,0.8,5,0.00010000000000000009,0.0,1.0,0.12,1,0,4,0.8,5,-0.00010404586791992187,0.0,0.0625,-0.2,0,5,0,1.0,5,0.0,0.0,1.0,0.0,0,0,5,1.0,5,0.0,0.0,1.0,0.0,0,0,5,1.0,5,0.0,0.0,1.0,0.0,0,0,5,1.0,5,6.117299199104309e-06,0.0,0.0625,0.28,5,0,0,1.0
noisy_affinity,blobs,boundary,0.2,fisher_rao,kl,10,0.005883252127776117,0.0,0.001953125,1.0,10,0,0,1.0,10,0.02536666666666667,0.0,0.001953125,0.5,10,0,0,1.0,10,0.1393670231103897,0.0,0.001953125,1.0,10,0,0,1.0,10,0.025555555555555554,4.0,0.0546875,0.4,7,1,2,0.7,10,0.027300000000000046,0.0,0.001953125,0.5,10,0,0,1.0,10,-0.12020833333333336,0.0,0.001953125,-0.5,0,10,0,1.0,10,-0.0059899159707129,0.0,0.001953125,-0.5,0,10,0,1.0
noisy_affinity,blobs,boundary,0.2,fr_kl_hybrid,kl,5,0.00391273712737128,0.0,0.0625,1.0,5,0,0,1.0,5,0.01870000000000003,0.0,0.0625,1.0,5,0,0,1.0,5,0.08019395470619202,0.0,0.0625,1.0,5,0,0,1.0,5,0.023333333333333317,1.0,0.25,0.32,3,1,1,0.6,5,0.018099999999999984,0.0,0.0625,1.0,5,0,0,1.0,5,-0.06750000000000003,0.0,0.0625,-1.0,0,5,0,1.0,5,-0.005025641620159149,0.0,0.0625,-1.0,0,5,0,1.0
noisy_affinity,blobs,boundary,0.2,hellinger,kl,5,0.00828780487804881,0.0,0.0625,1.0,5,0,0,1.0,5,0.031000000000000007,0.0,0.0625,1.0,5,0,0,1.0,5,0.14217210412025452,0.0,0.0625,1.0,5,0,0,1.0,5,0.033333333333333326,2.0,0.1875,0.52,4,1,0,0.8,5,0.04080000000000002,0.0,0.0625,1.0,5,0,0,1.0,5,-0.15250000000000002,0.0,0.0625,-1.0,0,5,0,1.0,5,-0.006986097246408462,0.0,0.0625,-1.0,0,5,0,1.0
noisy_affinity,blobs,boundary,0.2,jensen_shannon,kl,5,0.010125203252032523,0.0,0.0625,1.0,5,0,0,1.0,5,0.040600000000000025,0.0,0.0625,1.0,5,0,0,1.0,5,0.17347050309181214,0.0,0.0625,1.0,5,0,0,1.0,5,0.043333333333333314,0.0,0.125,0.64,4,0,1,0.8,5,0.048900000000000034,0.0,0.0625,1.0,5,0,0,1.0,5,-0.185,0.0,0.0625,-1.0,0,5,0,1.0,5,-0.008039754629135133,0.0,0.0625,-1.0,0,5,0,1.0
noisy_affinity,blobs,boundary,0.2,kl_capped,kl,5,0.0,0.0,1.0,0.0,0,0,5,1.0,5,0.0,0.0,1.0,0.0,0,0,5,1.0,5,0.0,0.0,1.0,0.0,0,0,5,1.0,5,0.0,0.0,1.0,0.0,0,0,5,1.0,5,0.0,0.0,1.0,0.0,0,0,5,1.0,5,0.0,0.0,1.0,0.0,0,0,5,1.0,5,0.0,0.0,1.0,0.0,0,0,5,1.0
noisy_affinity,blobs,boundary,0.2,kl_smoothed,kl,5,1.0840108401088955e-05,4.5,1.0,0.0,2,2,1,0.4,5,-0.00020000000000000017,2.0,0.75,-0.04,1,2,2,0.4,5,-0.00011643767356872559,0.0,0.0625,-0.2,0,5,0,1.0,5,0.0,0.0,1.0,0.0,0,0,5,1.0,5,0.0,0.0,1.0,0.0,0,0,5,1.0,5,0.0,0.0,1.0,0.0,0,0,5,1.0,5,1.3211742043495178e-05,0.0,0.0625,0.2,5,0,0,1.0
noisy_affinity,blobs,boundary,0.3,fisher_rao,kl,10,0.010427833740551807,0.0,0.001953125,1.0,10,0,0,1.0,10,0.025816666666666675,0.0,0.001953125,0.48,10,0,0,1.0,10,0.14407609701156615,0.0,0.001953125,1.0,10,0,0,1.0,10,0.05166666666666668,0.0,0.001953125,0.56,10,0,0,1.0,10,0.04820000000000002,0.0,0.001953125,0.6,10,0,0,1.0,10,-0.11749999999999998,0.0,0.001953125,-0.5,0,10,0,1.0,10,-0.012994347140192986,0.0,0.001953125,-0.84,0,10,0,1.0
noisy_affinity,blobs,boundary,0.3,fr_kl_hybrid,kl,5,0.007727371273712725,0.0,0.0625,0.92,5,0,0,1.0,5,0.015900000000000015,1.0,0.125,0.6,4,1,0,0.8,5,0.056895315647125244,1.0,0.125,0.6,4,1,0,0.8,5,0.016666666666666673,2.0,0.5,0.32,3,1,1,0.6,5,0.030000000000000047,0.0,0.0625,1.0,5,0,0,1.0,5,-0.05,0.0,0.0625,-1.0,0,5,0,1.0,5,-0.010674601048231125,0.0,0.0625,-1.0,0,5,0,1.0
noisy_affinity,blobs,boundary,0.3,hellinger,kl,5,0.013325745257452604,0.0,0.0625,1.0,5,0,0,1.0,5,0.03499999999999999,0.0,0.0625,1.0,5,0,0,1.0,5,0.13367556929588317,0.0,0.0625,1.0,5,0,0,1.0,5,0.06666666666666668,0.0,0.0625,1.0,5,0,0,1.0,5,0.053100000000000036,0.0,0.0625,1.0,5,0,0,1.0,5,-0.0975,0.0,0.0625,-1.0,0,5,0,1.0,5,-0.015135454013943672,0.0,0.0625,-1.0,0,5,0,1.0
noisy_affinity,blobs,boundary,0.3,jensen_shannon,kl,5,0.015941463414634115,0.0,0.0625,1.0,5,0,0,1.0,5,0.04310000000000004,0.0,0.0625,1.0,5,0,0,1.0,5,0.17612889409065247,0.0,0.0625,1.0,5,0,0,1.0,5,0.06666666666666668,0.0,0.0625,1.0,5,0,0,1.0,5,0.0655,0.0,0.0625,1.0,5,0,0,1.0,5,-0.1275,0.0,0.0625,-1.0,0,5,0,1.0,5,-0.017233315482735635,0.0,0.0625,-1.0,0,5,0,1.0
noisy_affinity,blobs,boundary,0.3,kl_capped,kl,5,0.0,0.0,1.0,0.0,0,0,5,1.0,5,0.0,0.0,1.0,0.0,0,0,5,1.0,5,0.0,0.0,1.0,0.0,0,0,5,1.0,5,0.0,0.0,1.0,0.0,0,0,5,1.0,5,0.0,0.0,1.0,0.0,0,0,5,1.0,5,0.0,0.0,1.0,0.0,0,0,5,1.0,5,0.0,0.0,1.0,0.0,0,0,5,1.0
noisy_affinity,blobs,boundary,0.3,kl_smoothed,kl,5,-0.00014905149051491762,4.0,0.4375,-0.12,1,4,0,0.8,5,-0.00029999999999997807,5.0,0.625,-0.04,2,3,0,0.6,5,-0.00015361905097961427,3.0,0.3125,-0.12,1,4,0,0.8,5,0.0,0.0,1.0,0.0,0,0,5,1.0,5,0.00030000000000001136,0.0,0.5,0.08,2,0,3,0.6,5,-0.002499999999999991,0.0,0.25,-0.16,0,3,2,0.6,5,4.0617585182189944e-05,0.0,0.0625,0.2,5,0,0,1.0
noisy_affinity,blobs,hub,0.0,fisher_rao,kl,10,5.331942598859607e-05,25.0,0.828125,-0.1,4,6,0,0.6,10,0.0013500000000000179,18.0,0.349609375,-0.08,5,5,0,0.5,10,0.0005983889102935791,0.0,0.001953125,0.5,10,0,0,1.0,10,0.0,0.0,1.0,0.0,0,0,10,1.0,10,0.0,0.0,1.0,0.0,0,0,10,1.0,10,0.0,0.0,1.0,0.0,0,0,10,1.0,10,0.0,0.0,1.0,0.0,0,0,10,1.0
noisy_affinity,blobs,hub,0.0,fr_kl_hybrid,kl,5,8.130081300739e-06,0.0,0.0625,1.0,5,0,0,1.0,5,0.0008000000000000562,0.0,0.0625,1.0,5,0,0,1.0,5,0.0004310011863708496,0.0,0.0625,1.0,5,0,0,1.0,5,0.0,0.0,1.0,0.0,0,0,5,1.0,5,0.0,0.0,1.0,0.0,0,0,5,1.0,5,0.0,0.0,1.0,0.0,0,0,5,1.0,5,0.0,0.0,1.0,0.0,0,0,5,1.0
noisy_affinity,blobs,hub,0.0,hellinger,kl,5,-4.0108401084038015e-05,0.0,0.0625,-1.0,0,5,0,1.0,5,-0.0007000000000000006,0.0,0.0625,-1.0,0,5,0,1.0,5,0.0006470084190368652,0.0,0.0625,1.0,5,0,0,1.0,5,0.0,0.0,1.0,0.0,0,0,5,1.0,5,0.0,0.0,1.0,0.0,0,0,5,1.0,5,0.0,0.0,1.0,0.0,0,0,5,1.0,5,0.0,0.0,1.0,0.0,0,0,5,1.0
noisy_affinity,blobs,hub,0.0,jensen_shannon,kl,5,-7.58807588077115e-06,0.0,0.0625,-1.0,0,5,0,1.0,5,-0.0011999999999999567,0.0,0.0625,-1.0,0,5,0,1.0,5,0.0006906032562255859,0.0,0.0625,1.0,5,0,0,1.0,5,0.0,0.0,1.0,0.0,0,0,5,1.0,5,0.0,0.0,1.0,0.0,0,0,5,1.0,5,0.0,0.0,1.0,0.0,0,0,5,1.0,5,0.0,0.0,1.0,0.0,0,0,5,1.0
noisy_affinity,blobs,hub,0.0,kl_capped,kl,5,0.0,0.0,1.0,0.0,0,0,5,1.0,5,0.0,0.0,1.0,0.0,0,0,5,1.0,5,0.0,0.0,1.0,0.0,0,0,5,1.0,5,0.0,0.0,1.0,0.0,0,0,5,1.0,5,0.0,0.0,1.0,0.0,0,0,5,1.0,5,0.0,0.0,1.0,0.0,0,0,5,1.0,5,0.0,0.0,1.0,0.0,0,0,5,1.0
noisy_affinity,blobs,hub,0.0,kl_smoothed,kl,5,-3.794037940374473e-06,0.0,1.0,-0.2,0,1,4,0.8,5,0.0,0.0,1.0,0.0,0,0,5,1.0,5,2.7799606323242186e-05,0.0,0.0625,1.0,5,0,0,1.0,5,0.0,0.0,1.0,0.0,0,0,5,1.0,5,0.0,0.0,1.0,0.0,0,0,5,1.0,5,0.0,0.0,1.0,0.0,0,0,5,1.0,5,0.0,0.0,1.0,0.0,0,0,5,1.0
noisy_affinity,blobs,hub,0.025,fisher_rao,kl,10,0.003133768175994611,0.0,0.001953125,0.44,10,0,0,1.0,10,0.017133333333333296,0.0,0.001953125,0.44,10,0,0,1.0,10,0.028706371784210205,0.0,0.001953125,1.0,10,0,0,1.0,10,0.0011111111111111072,0.0,1.0,0.1,1,0,9,0.9,10,0.0011500000000000065,3.0,0.15625,0.29,5,1,4,0.5,10,-0.12166666666666667,0.0,0.00390625,-0.64,0,9,1,0.9,10,-0.00017393058515153826,0.0,0.001953125,-0.42,0,10,0,1.0
noisy_affinity,blobs,hub,0.025,fr_kl_hybrid,kl,5,0.0018758807588075798,0.0,0.0625,0.52,5,0,0,1.0,5,0.011499999999999944,0.0,0.0625,0.84,5,0,0,1.0,5,0.01857389211654663,0.0,0.0625,0.92,5,0,0,1.0,5,0.0,0.0,1.0,0.0,0,0,5,1.0,5,0.00040000000000002257,1.0,0.5,0.04,2,1,2,0.4,5,-0.09,0.0,0.25,-0.28,0,3,2,0.6,5,-0.00010761842131614685,0.0,0.0625,-0.52,0,5,0,1.0
noisy_affinity,blobs,hub,0.025,hellinger,kl,5,0.003628184281842839,0.0,0.0625,1.0,5,0,0,1.0,5,0.017399999999999926,0.0,0.0625,1.0,5,0,0,1.0,5,0.027136397361755372,0.0,0.0625,1.0,5,0,0,1.0,5,0.0,0.0,1.0,0.0,0,0,5,1.0,5,0.0017000000000000348,1.0,0.5,0.16,2,1,2,0.4,5,-0.15,0.0,0.125,-0.52,0,4,1,0.8,5,-0.00019750376231968402,0.0,0.0625,-0.6,0,5,0,1.0
